Pressure;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;L;V;D;B;F;Ethanol concentration
1.01;350.92;350.99;351.09;351.21;351.37;351.6;351.96;352.61;354.08;357.91;362.88;364.69;371.63;372.9;780;1040;260;390;650;0.81255
1.01;350.89;350.95;351.03;351.12;351.24;351.4;351.62;351.98;352.63;354.11;357.97;362.94;371.11;372.84;780;1040;260;390;650;0.82182
1.01;350.87;350.92;350.99;351.06;351.15;351.27;351.43;351.67;352.05;352.76;354.45;358.81;369.02;372.56;780;1040;260;390;650;0.82932
1.01;350.86;350.9;350.96;351.02;351.1;351.19;351.32;351.49;351.76;352.2;353.09;355.41;364.26;371.6;780;1040;260;390;650;0.83531
1.01;350.85;350.89;350.94;350.99;351.06;351.14;351.24;351.39;351.59;351.92;352.53;353.94;359.14;369.45;780;1040;260;390;650;0.84006
1.01;350.84;350.88;350.92;350.97;351.03;351.1;351.2;351.32;351.5;351.78;352.27;353.36;356.31;366.45;780;1040;260;390;650;0.84374
1.01;350.83;350.87;350.91;350.96;351.02;351.1;351.21;351.36;351.63;352.16;353.64;359.34;369.95;372.72;780;1040;260;90;350;0.84641
1.01;350.83;350.87;350.93;350.99;351.08;351.22;351.44;351.86;352.92;356.96;365.68;368.68;372.59;373.03;780;1040;260;90;350;0.84633
1.01;350.85;350.91;350.99;351.11;351.31;351.66;352.47;355.23;363.66;368.35;369.03;369.1;372.65;373.03;780;1040;260;90;350;0.83986
1.01;350.88;350.99;351.16;351.45;352.05;353.8;360.42;367.55;368.94;369.09;369.1;369.11;372.65;373.03;780;1040;260;90;350;0.82413
1.01;350.92;351.03;351.17;351.38;351.68;352.2;353.23;355.83;361.06;364.23;364.96;365.08;371.72;372.91;780;1040;260;390;650;0.8096
1.01;350.91;350.99;351.1;351.23;351.41;351.68;352.12;352.97;355.04;359.88;363.83;364.88;371.68;372.91;780;1040;260;390;650;0.81334
1.01;350.89;350.96;351.04;351.14;351.27;351.44;351.7;352.12;352.93;354.9;359.62;363.74;371.36;372.87;780;1040;260;390;650;0.8208
1.01;350.87;350.93;350.99;351.07;351.17;351.3;351.48;351.74;352.18;353.04;355.19;360.18;369.92;372.69;780;1040;260;390;650;0.82792
1.01;350.86;350.91;350.96;351.03;351.11;351.21;351.35;351.54;351.82;352.32;353.37;356.18;365.9;371.99;780;1040;260;390;650;0.83398
1.01;350.85;350.89;350.94;351;351.07;351.15;351.26;351.41;351.63;351.98;352.65;354.25;360.46;370.22;780;1040;260;390;650;0.83891
1.01;350.84;350.88;350.92;350.98;351.04;351.11;351.21;351.34;351.52;351.81;352.33;353.48;356.92;367.36;780;1040;260;390;650;0.84282
1.01;350.83;350.87;350.91;350.96;351.02;351.09;351.18;351.3;351.46;351.72;352.18;353.16;355.35;364.49;780;1040;260;390;650;0.8458
1.01;350.83;350.86;350.9;350.95;351.01;351.07;351.16;351.27;351.43;351.68;352.11;353.02;354.64;362.43;780;1040;260;390;650;0.84794
1.01;350.83;350.86;350.9;350.94;351;351.06;351.15;351.26;351.41;351.65;352.07;352.94;354.29;361.16;780;1040;260;390;650;0.84939
1.01;350.82;350.86;350.9;350.94;350.99;351.06;351.14;351.25;351.4;351.64;352.05;352.9;354.11;360.43;780;1040;260;390;650;0.85034
1.01;350.82;350.86;350.89;350.94;350.99;351.06;351.14;351.25;351.4;351.63;352.04;352.88;354.01;360.01;780;1040;260;390;650;0.85096
1.01;350.82;350.86;350.89;350.94;350.99;351.06;351.14;351.26;351.43;351.72;352.31;353.91;360.5;370.43;780;1040;260;90;350;0.85134
1.01;350.82;350.86;350.9;350.95;351.02;351.1;351.23;351.42;351.78;352.62;355.55;363.98;371.71;372.93;780;1040;260;90;350;0.85094
1.01;350.83;350.88;350.93;351.01;351.12;351.29;351.59;352.24;354.25;361.56;367.87;368.97;372.63;373.03;780;1040;260;90;350;0.84737
1.01;350.85;350.92;351.02;351.17;351.43;351.94;353.32;358.73;366.86;368.85;369.08;369.1;372.65;373.03;780;1040;260;90;350;0.83737
1.01;350.88;350.96;351.06;351.2;351.39;351.68;352.17;353.12;355.51;360.63;364.1;364.93;371.69;372.91;780;1040;260;390;650;0.82518
1.01;350.88;350.95;351.03;351.13;351.26;351.44;351.71;352.15;353;355.11;360;363.89;371.41;372.88;780;1040;260;390;650;0.82532
1.01;350.87;350.92;350.99;351.07;351.17;351.3;351.48;351.75;352.2;353.08;355.33;360.4;370.04;372.7;780;1040;260;390;650;0.82975
1.01;350.86;350.91;350.96;351.03;351.11;351.21;351.35;351.54;351.83;352.34;353.41;356.29;366.1;372.04;780;1040;260;390;650;0.83474
1.01;350.85;350.89;350.95;351.02;351.11;351.24;351.44;351.83;352.78;356.3;365.04;368.58;372.58;373.02;780;1040;260;90;350;0.83884
1.01;350.85;350.92;351;351.12;351.31;351.65;352.43;355.05;363.33;368.29;369.02;369.1;372.65;373.03;780;1040;260;90;350;0.83658
1.01;350.89;351;351.16;351.45;352.04;353.75;360.24;367.49;368.93;369.09;369.1;369.11;372.65;373.03;780;1040;260;90;350;0.82312
1.01;350.97;351.19;351.6;352.55;355.91;364.69;368.54;369.05;369.1;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.796
1.01;351.01;351.17;351.4;351.77;352.4;353.76;357.23;362.43;364.59;365.02;365.09;365.1;371.73;372.91;780;1040;260;390;650;0.78178
1.01;350.97;351.08;351.22;351.42;351.72;352.22;353.2;355.69;360.87;364.17;364.94;365.08;371.72;372.91;780;1040;260;390;650;0.79427
1.01;350.93;351.01;351.12;351.25;351.44;351.71;352.16;353.02;355.16;360.08;363.9;364.9;371.68;372.91;780;1040;260;390;650;0.80743
1.01;350.9;350.97;351.05;351.15;351.28;351.46;351.72;352.16;353;355.07;359.93;363.86;371.4;372.88;780;1040;260;390;650;0.81812
1.01;350.88;350.93;351;351.08;351.18;351.31;351.49;351.76;352.21;353.11;355.39;360.48;370.08;372.71;780;1040;260;390;650;0.82653
1.01;350.86;350.91;350.97;351.03;351.12;351.22;351.36;351.55;351.84;352.36;353.45;356.39;366.27;372.07;780;1040;260;390;650;0.83316
1.01;350.85;350.89;350.94;351;351.07;351.16;351.27;351.42;351.64;352;352.68;354.34;360.82;370.39;780;1040;260;390;650;0.83838
1.01;350.84;350.88;350.92;350.98;351.04;351.12;351.21;351.34;351.53;351.82;352.34;353.51;357.1;367.58;780;1040;260;390;650;0.84247
1.01;350.83;350.87;350.91;350.96;351.02;351.09;351.18;351.3;351.47;351.73;352.19;353.18;355.42;364.68;780;1040;260;390;650;0.84556
1.01;350.83;350.86;350.9;350.95;351.01;351.07;351.16;351.27;351.43;351.68;352.11;353.02;354.68;362.55;780;1040;260;390;650;0.84777
1.01;350.83;350.86;350.9;350.95;351;351.07;351.15;351.26;351.42;351.65;352.07;352.94;354.31;361.24;780;1040;260;390;650;0.84929
1.01;350.82;350.86;350.9;350.94;350.99;351.06;351.14;351.25;351.4;351.64;352.05;352.9;354.12;360.47;780;1040;260;390;650;0.85028
1.01;350.82;350.86;350.89;350.94;350.99;351.06;351.14;351.25;351.4;351.63;352.04;352.88;354.02;360.03;780;1040;260;390;650;0.85091
1.01;350.82;350.86;350.89;350.94;350.99;351.05;351.14;351.24;351.4;351.63;352.03;352.86;353.96;359.79;780;1040;260;390;650;0.85131
1.01;350.82;350.85;350.89;350.94;350.99;351.05;351.13;351.24;351.39;351.62;352.02;352.86;353.93;359.65;780;1040;260;390;650;0.85156
1.01;350.82;350.85;350.89;350.94;350.99;351.05;351.13;351.24;351.39;351.62;352.02;352.85;353.91;359.56;780;1040;260;390;650;0.85172
1.01;350.82;350.85;350.89;350.94;350.99;351.05;351.14;351.25;351.42;351.71;352.26;353.75;359.73;370.04;780;1040;260;90;350;0.85181
1.01;350.82;350.86;350.9;350.95;351.01;351.1;351.22;351.4;351.74;352.51;355.06;363.15;371.49;372.91;780;1040;260;90;350;0.8513
1.01;350.83;350.87;350.93;351;351.11;351.27;351.55;352.14;353.9;360.58;367.58;368.94;372.63;373.03;780;1040;260;90;350;0.84787
1.01;350.85;350.92;351.02;351.16;351.4;351.87;353.09;357.83;366.36;368.79;369.07;369.1;372.65;373.03;780;1040;260;90;350;0.83825
1.01;350.88;350.96;351.06;351.19;351.38;351.65;352.11;353;355.18;360.13;363.93;364.9;371.68;372.91;780;1040;260;390;650;0.82629
1.01;350.88;350.94;351.02;351.12;351.25;351.42;351.68;352.1;352.9;354.84;359.54;363.71;371.35;372.87;780;1040;260;390;650;0.82622
1.01;350.87;350.92;350.99;351.06;351.16;351.29;351.47;351.73;352.15;352.99;355.08;360;369.82;372.67;780;1040;260;390;650;0.83045
1.01;350.86;350.9;350.96;351.02;351.1;351.21;351.34;351.53;351.81;352.3;353.32;356.04;365.64;371.94;780;1040;260;390;650;0.83527
1.01;350.85;350.89;350.94;351;351.06;351.15;351.26;351.41;351.62;351.97;352.62;354.19;360.2;370.09;780;1040;260;390;650;0.83964
1.01;350.84;350.88;350.92;350.97;351.04;351.11;351.21;351.33;351.52;351.8;352.31;353.45;356.79;367.18;780;1040;260;390;650;0.84326
1.01;350.83;350.87;350.91;350.96;351.02;351.09;351.18;351.29;351.46;351.72;352.17;353.15;355.29;364.34;780;1040;260;390;650;0.84607
1.01;350.83;350.86;350.9;350.95;351.01;351.07;351.16;351.27;351.43;351.68;352.1;353.01;354.61;362.33;780;1040;260;390;650;0.8481
1.01;350.83;350.86;350.9;350.95;351;351.07;351.16;351.29;351.49;351.83;352.59;355.03;364.51;371.76;780;1040;260;90;350;0.84948
1.01;350.83;350.86;350.91;350.96;351.04;351.14;351.28;351.54;352.05;353.47;359.04;366.94;372.32;373;780;1040;260;90;350;0.84936
1.01;350.84;350.89;350.95;351.04;351.18;351.39;351.81;352.84;356.75;365.52;368.67;369.06;372.64;373.03;780;1040;260;90;350;0.84489
1.01;350.86;350.95;351.07;351.26;351.6;352.36;354.88;363.04;368.23;369.01;369.1;369.1;372.65;373.03;780;1040;260;90;350;0.83291
1.01;350.92;351.08;351.35;351.89;353.34;358.95;366.98;368.87;369.08;369.1;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.81055
1.01;351.04;351.38;352.13;354.41;362.14;368.04;368.99;369.09;369.1;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.77405
1.01;351.25;351.99;354.24;361.82;367.97;368.99;369.09;369.1;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.72288
1.01;351.52;352.9;357.9;366.48;368.81;369.08;369.1;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.66802
1.01;351.34;351.7;352.31;353.6;356.87;362.15;364.52;365.01;365.09;365.1;365.1;365.1;371.73;372.91;780;1040;260;390;650;0.70231
1.01;351.13;351.32;351.6;352.05;352.91;354.95;359.75;363.78;364.87;365.07;365.1;365.1;371.73;372.91;780;1040;260;390;650;0.74998
1.01;351.02;351.15;351.32;351.56;351.94;352.62;354.16;358.12;363;364.71;365.04;365.09;371.73;372.91;780;1040;260;390;650;0.77954
1.01;350.96;351.05;351.17;351.33;351.55;351.89;352.49;353.8;357.23;362.41;364.58;365.02;371.71;372.91;780;1040;260;390;650;0.79893
1.01;350.93;351.03;351.19;351.45;351.95;353.34;358.77;366.88;368.85;369.08;369.1;369.11;372.65;373.03;780;1040;260;90;350;0.80867
1.01;350.97;351.19;351.59;352.49;355.62;364.31;368.48;369.04;369.1;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.79296
1.01;351.12;351.6;352.79;357.16;365.94;368.74;369.07;369.1;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.75307
1.01;351.36;352.35;355.7;364.51;368.52;369.05;369.1;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.69882
1.01;351.27;351.59;352.11;353.14;355.68;360.89;364.18;364.95;365.08;365.1;365.1;365.1;371.73;372.91;780;1040;260;390;650;0.71726
1.01;351.1;351.28;351.53;351.92;352.63;354.24;358.31;363.12;364.74;365.04;365.09;365.1;371.73;372.91;780;1040;260;390;650;0.75762
1.01;351;351.12;351.28;351.5;351.84;352.42;353.67;356.9;362.14;364.52;365.01;365.09;371.73;372.91;780;1040;260;390;650;0.78413
1.01;350.95;351.04;351.15;351.3;351.5;351.81;352.33;353.42;356.21;361.48;364.34;364.98;371.7;372.91;780;1040;260;390;650;0.802
1.01;350.91;350.98;351.07;351.17;351.32;351.51;351.81;352.32;353.35;356.02;361.27;364.29;371.52;372.89;780;1040;260;390;650;0.8147
1.01;350.88;350.94;351.01;351.1;351.2;351.35;351.54;351.84;352.36;353.45;356.3;361.61;370.61;372.78;780;1040;260;390;650;0.82415
1.01;350.87;350.92;350.97;351.05;351.13;351.24;351.39;351.6;351.92;352.5;353.8;357.29;367.56;372.32;780;1040;260;390;650;0.8314
1.01;350.85;350.9;350.95;351.01;351.08;351.17;351.29;351.45;351.69;352.07;352.83;354.72;362.21;370.97;780;1040;260;390;650;0.83704
1.01;350.84;350.88;350.93;350.98;351.05;351.13;351.23;351.36;351.55;351.86;352.41;353.67;357.84;368.39;780;1040;260;390;650;0.84145
1.01;350.84;350.87;350.92;350.97;351.02;351.1;351.19;351.31;351.48;351.75;352.22;353.24;355.74;365.39;780;1040;260;390;650;0.84481
1.01;350.83;350.87;350.91;350.95;351.01;351.08;351.16;351.28;351.44;351.69;352.13;353.05;354.82;363.03;780;1040;260;390;650;0.84725
1.01;350.83;350.86;350.9;350.95;351;351.07;351.15;351.26;351.42;351.66;352.08;352.96;354.38;361.52;780;1040;260;390;650;0.84894
1.01;350.82;350.86;350.9;350.94;351;351.07;351.15;351.28;351.47;351.79;352.48;354.58;363.14;371.4;780;1040;260;90;350;0.85004
1.01;350.83;350.86;350.91;350.96;351.03;351.12;351.26;351.49;351.94;353.12;357.66;366.16;372.18;372.98;780;1040;260;90;350;0.84988
1.01;350.83;350.88;350.95;351.03;351.16;351.35;351.73;352.6;355.71;364.36;368.48;369.04;372.64;373.03;780;1040;260;90;350;0.84575
1.01;350.86;350.94;351.05;351.23;351.54;352.2;354.26;361.65;367.91;368.98;369.09;369.1;372.65;373.03;780;1040;260;90;350;0.83446
1.01;350.91;351.06;351.31;351.79;353.02;357.72;366.3;368.78;369.07;369.1;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.81313
1.01;351.02;351.35;352.02;354;361.1;367.77;368.96;369.09;369.1;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.77807
1.01;351.22;351.92;353.97;361.14;367.79;368.97;369.09;369.1;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.72797
1.01;351.49;352.81;357.55;366.26;368.78;369.07;369.1;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.67288
1.01;351.75;353.77;360.73;367.69;368.96;369.09;369.1;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.62577
1.01;351.95;354.55;362.65;368.18;369.01;369.1;369.1;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.59324
1.01;352.09;355.11;363.7;368.39;369.03;369.1;369.11;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.57201
1.01;352.18;355.47;364.26;368.49;369.04;369.1;369.11;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.55861
1.01;352.24;355.69;364.57;368.54;369.05;369.1;369.11;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.55042
1.01;352.27;355.83;364.74;368.57;369.05;369.1;369.11;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.5455
1.01;352.29;355.91;364.84;368.58;369.05;369.1;369.11;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.54258
1.01;352.3;355.96;364.9;368.59;369.05;369.1;369.11;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.54086
1.01;352.31;355.98;364.93;368.59;369.06;369.1;369.11;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.53985
1.01;352.32;356;364.95;368.6;369.06;369.1;369.11;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.53926
1.01;352.32;356.01;364.96;368.6;369.06;369.1;369.11;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.53891
1.01;352.32;356.02;364.96;368.6;369.06;369.1;369.11;369.11;369.11;369.11;369.11;369.11;372.65;373.03;780;1040;260;90;350;0.53871
1.01;351.62;352.18;353.28;356.05;361.34;364.31;364.97;365.08;365.1;365.1;365.1;365.1;371.73;372.91;780;1040;260;390;650;0.64858
1.01;351.24;351.5;351.91;352.64;354.29;358.45;363.19;364.76;365.05;365.09;365.1;365.1;371.73;372.91;780;1040;260;390;650;0.7235
1.01;351.16;351.86;352.77;354.44;357.94;360.72;361.48;361.61;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.74326
1.01;351.33;352.71;355.18;359.16;361.15;361.56;361.63;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.70494
1.01;351.59;354.05;358.22;360.95;361.54;361.63;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.65361
1.01;351.86;354.98;359.35;361.25;361.59;361.63;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.60806
1.01;351.3;351.62;352.22;353.61;357.76;364.2;366.46;366.83;366.88;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.71089
1.01;351.09;351.26;351.54;352.02;353.06;356.06;362.65;366.13;366.78;366.87;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.76064
1.01;350.99;351.1;351.26;351.51;351.93;352.81;355.26;361.5;365.83;366.73;366.86;366.88;372.19;372.97;1040;1300;260;390;650;0.78933
1.01;350.93;351.01;351.12;351.27;351.51;351.91;352.73;354.98;361;365.68;366.71;366.86;372.18;372.97;1040;1300;260;390;650;0.80805
1.01;350.89;350.95;351.03;351.14;351.29;351.53;351.93;352.75;355.04;361.1;365.71;366.72;372.15;372.97;1040;1300;260;390;650;0.82126
1.01;350.87;350.92;350.98;351.06;351.17;351.33;351.57;351.99;352.88;355.42;361.75;365.91;371.99;372.95;1040;1300;260;390;650;0.83108
1.01;350.85;350.89;350.94;351.01;351.09;351.2;351.37;351.63;352.1;353.15;356.27;362.91;371.21;372.86;1040;1300;260;390;650;0.83866
1.01;350.84;350.87;350.91;350.97;351.04;351.13;351.25;351.43;351.74;352.31;353.71;358.03;368.6;372.52;1040;1300;260;390;650;0.84464
1.01;350.86;350.98;351.09;351.2;351.33;351.51;351.77;352.17;352.89;354.42;357.71;360.5;370.3;372.75;130;390;260;90;350;0.83531
1.01;350.91;351.12;351.31;351.5;351.73;352.05;352.54;353.48;355.67;359.29;361.11;361.53;370.8;372.82;130;390;260;90;350;0.81524
1.01;350.98;351.3;351.59;351.91;352.33;353.04;354.57;357.95;360.69;361.46;361.61;361.64;370.85;372.83;130;390;260;90;350;0.79183
1.01;351.06;351.53;352.02;352.67;353.85;356.63;360.06;361.33;361.59;361.63;361.64;361.64;370.85;372.83;130;390;260;90;350;0.76728
1.01;350.99;351.1;351.26;351.5;351.91;352.75;355.07;361.17;365.73;366.72;366.86;366.88;372.19;372.97;1040;1300;260;390;650;0.78861
1.01;350.93;351.01;351.12;351.27;351.5;351.89;352.69;354.85;360.75;365.6;366.7;366.86;372.18;372.97;1040;1300;260;390;650;0.80817
1.01;350.89;350.95;351.03;351.14;351.29;351.52;351.91;352.72;354.93;360.89;365.64;366.71;372.15;372.97;1040;1300;260;390;650;0.82149
1.01;350.87;350.92;350.98;351.06;351.17;351.32;351.56;351.97;352.84;355.3;361.57;365.86;371.98;372.95;1040;1300;260;390;650;0.8313
1.01;350.89;351.07;351.23;351.41;351.65;352.02;352.66;354.04;357.26;360.46;361.43;361.61;370.84;372.83;130;390;260;90;350;0.82081
1.01;350.96;351.27;351.58;351.92;352.42;353.33;355.42;359.12;361.1;361.55;361.62;361.64;370.85;372.83;130;390;260;90;350;0.7974
1.01;351.06;351.55;352.09;352.85;354.36;357.71;360.61;361.45;361.61;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.76939
1.01;351.19;352.05;353.28;355.82;359.59;361.24;361.57;361.63;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.73633
1.01;351.08;351.24;351.51;351.96;352.92;355.65;362.12;366;366.76;366.87;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.76408
1.01;350.98;351.09;351.25;351.48;351.88;352.7;354.93;360.92;365.66;366.71;366.86;366.88;372.19;372.97;1040;1300;260;390;650;0.79117
1.01;350.93;351;351.11;351.26;351.48;351.87;352.64;354.7;360.44;365.49;366.68;366.86;372.18;372.97;1040;1300;260;390;650;0.80925
1.01;350.89;350.95;351.03;351.13;351.28;351.51;351.89;352.67;354.78;360.59;365.55;366.69;372.15;372.97;1040;1300;260;390;650;0.82211
1.01;350.92;351.14;351.35;351.61;351.98;352.62;353.99;357.22;360.47;361.45;361.62;361.64;370.86;372.83;130;390;260;90;350;0.81078
1.01;351;351.4;351.82;352.36;353.29;355.4;359.12;361.1;361.55;361.63;361.64;361.64;370.85;372.83;130;390;260;90;350;0.78482
1.01;351.12;351.79;352.65;354.18;357.51;360.55;361.44;361.61;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.75286
1.01;351.29;352.59;354.88;358.83;361.06;361.55;361.63;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.71217
1.01;351.13;351.34;351.67;352.3;353.81;358.31;364.54;366.52;366.83;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.74971
1.01;351.01;351.14;351.32;351.61;352.14;353.35;356.92;363.55;366.33;366.81;366.87;366.88;372.19;372.97;1040;1300;260;390;650;0.78236
1.01;350.94;351.03;351.15;351.33;351.6;352.09;353.17;356.35;362.98;366.21;366.79;366.87;372.18;372.97;1040;1300;260;390;650;0.80329
1.01;350.9;350.97;351.05;351.17;351.34;351.61;352.09;353.16;356.3;362.93;366.19;366.79;372.17;372.97;1040;1300;260;390;650;0.81781
1.01;350.93;351.18;351.42;351.71;352.17;353.01;354.98;358.81;361.06;361.56;361.64;361.65;370.86;372.83;130;390;260;90;350;0.8061
1.01;351.02;351.47;351.96;352.63;353.89;356.83;360.21;361.37;361.6;361.63;361.64;361.64;370.85;372.83;130;390;260;90;350;0.77889
1.01;351.15;351.93;353;355.1;358.89;361.05;361.54;361.63;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.74488
1.01;351.35;352.89;355.73;359.67;361.28;361.59;361.63;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.70062
1.01;351.15;351.38;351.74;352.45;354.24;359.43;365.1;366.62;366.85;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.744
1.01;351.02;351.15;351.35;351.67;352.26;353.65;357.83;364.24;366.46;366.83;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.77902
1.01;350.95;351.04;351.17;351.35;351.65;352.18;353.41;357.1;363.7;366.36;366.81;366.87;372.18;372.97;1040;1300;260;390;650;0.80109
1.01;350.91;350.97;351.06;351.19;351.37;351.66;352.18;353.38;356.98;363.59;366.34;366.81;372.17;372.97;1040;1300;260;390;650;0.81624
1.01;350.88;350.93;351;351.09;351.21;351.4;351.69;352.23;353.51;357.35;363.9;366.4;372.09;372.96;1040;1300;260;390;650;0.82729
1.01;350.86;350.9;350.96;351.03;351.12;351.25;351.44;351.75;352.35;353.83;358.29;364.54;371.67;372.92;1040;1300;260;390;650;0.83571
1.01;350.84;350.88;350.93;350.98;351.06;351.15;351.29;351.5;351.86;352.58;354.49;360.03;370.01;372.71;1040;1300;260;390;650;0.8423
1.01;350.83;350.86;350.9;350.95;351.01;351.09;351.2;351.36;351.61;352.05;353.03;355.96;365.88;372.04;1040;1300;260;390;650;0.84754
1.01;350.85;350.97;351.06;351.16;351.28;351.43;351.65;351.98;352.52;353.54;355.84;359.29;369.56;372.63;130;390;260;90;350;0.83843
1.01;350.9;351.1;351.27;351.44;351.63;351.89;352.27;352.92;354.27;357.35;360.37;361.36;370.72;372.81;130;390;260;90;350;0.81899
1.01;350.96;351.26;351.52;351.78;352.12;352.62;353.58;355.87;359.47;361.18;361.55;361.62;370.85;372.83;130;390;260;90;350;0.79641
1.01;351.04;351.46;351.86;352.36;353.14;354.86;358.41;360.87;361.5;361.62;361.64;361.64;370.85;372.83;130;390;260;90;350;0.77327
1.01;350.97;351.07;351.21;351.41;351.74;352.37;353.92;358.55;364.67;366.54;366.84;366.88;372.18;372.97;1040;1300;260;390;650;0.79417
1.01;350.92;350.99;351.09;351.22;351.42;351.74;352.36;353.87;358.41;364.59;366.53;366.84;372.18;372.97;1040;1300;260;390;650;0.8125
1.01;350.88;350.94;351.01;351.11;351.24;351.44;351.77;352.41;353.99;358.74;364.77;366.56;372.12;372.97;1040;1300;260;390;650;0.82481
1.01;350.86;350.91;350.96;351.04;351.14;351.28;351.49;351.84;352.53;354.34;359.63;365.19;371.83;372.94;1040;1300;260;390;650;0.83388
1.01;350.84;350.88;350.93;350.99;351.07;351.17;351.32;351.55;351.94;352.77;355.07;361.21;370.58;372.79;1040;1300;260;390;650;0.84089
1.01;350.83;350.87;350.91;350.96;351.02;351.1;351.22;351.39;351.65;352.14;353.26;356.67;367.05;372.26;1040;1300;260;390;650;0.84643
1.01;350.82;350.85;350.89;350.93;350.99;351.06;351.15;351.29;351.49;351.83;352.53;354.41;361.73;370.88;1040;1300;260;390;650;0.85081
1.01;350.82;350.84;350.88;350.92;350.97;351.03;351.11;351.22;351.39;351.67;352.2;353.48;357.69;368.45;1040;1300;260;390;650;0.85423
1.01;350.83;350.93;351.01;351.09;351.18;351.3;351.46;351.68;352.01;352.52;353.4;355.15;363.21;371.16;130;390;260;90;350;0.84548
1.01;350.88;351.04;351.18;351.31;351.46;351.64;351.88;352.21;352.72;353.65;355.68;358.93;369.26;372.57;130;390;260;90;350;0.82712
1.01;350.93;351.18;351.38;351.57;351.78;352.04;352.43;353.07;354.45;357.54;360.42;361.36;370.72;372.81;130;390;260;90;350;0.80595
1.01;351;351.32;351.6;351.89;352.24;352.77;353.82;356.34;359.82;361.26;361.57;361.63;370.85;372.83;130;390;260;90;350;0.78536
1.01;350.93;351.01;351.11;351.24;351.43;351.74;352.33;353.75;358.05;364.37;366.49;366.83;372.18;372.97;1040;1300;260;390;650;0.80617
1.01;350.89;350.95;351.02;351.12;351.25;351.45;351.78;352.4;353.97;358.67;364.74;366.56;372.12;372.97;1040;1300;260;390;650;0.82278
1.01;350.86;350.91;350.97;351.04;351.14;351.28;351.49;351.84;352.53;354.35;359.65;365.2;371.83;372.94;1040;1300;260;390;650;0.83313
1.01;350.84;350.88;350.93;350.99;351.07;351.17;351.32;351.55;351.95;352.78;355.09;361.25;370.59;372.79;1040;1300;260;390;650;0.84057
1.01;350.83;350.87;350.91;350.96;351.02;351.11;351.22;351.39;351.66;352.15;353.27;356.7;367.09;372.27;1040;1300;260;390;650;0.84627
1.01;350.82;350.85;350.89;350.93;350.99;351.06;351.15;351.29;351.49;351.84;352.54;354.43;361.78;370.9;1040;1300;260;390;650;0.85073
1.01;350.82;350.84;350.88;350.92;350.97;351.03;351.11;351.22;351.39;351.67;352.2;353.48;357.71;368.47;1040;1300;260;390;650;0.85418
